kind,name,latitude,longitude,color
災害時給水拠点,栄特1中区配水池,34.7397319714881,135.058549408891,#00bfff
災害時給水拠点,押部谷特1配水池,34.7629594163006,135.051302827944,#00bfff
災害時給水拠点,学園特1配水池,34.687242196142,135.069816543348,#00bfff
災害時給水拠点,池上中央公園貯水槽,34.6705811768266,135.025525891052,#00bfff
災害時給水拠点,東小部配水池,34.7247614022863,135.156834271793,#00bfff
災害時給水拠点,福谷中層配水池,34.7192103282682,135.043180866983,#00bfff
災害時給水拠点,王子公園給水拠点,34.7112581285587,135.217554210637,#00bfff
災害時給水拠点,布引給水拠点,34.7039900193662,135.198564951327,#00bfff
災害時給水拠点,王子南給水拠点,34.7063803180727,135.213937151071,#00bfff
災害時給水拠点,板宿中層配水池,34.6627581749432,135.127867330281,#00bfff
災害時給水拠点,見津が丘特1高区配水池,34.73676909879,135.08826616366,#00bfff
災害時給水拠点,石屋川給水拠点,34.7212897873643,135.248977932844,#00bfff
災害時給水拠点,奥平野給水拠点,34.6940966610849,135.176261881608,#00bfff
